zinc_id,smiles
ZINC000030731253,Fc1ccc([C@]2(CCC=O)OCc3c2ccc(C#N)c3)cc1
ZINC000003779067,O(C)c1c(OC)ccc2c1c[n+]1c(-c3c(cc4OCOc4c3)CC1)c2
ZINC000256630449,O=C(OCC(=O)[C@@]1(O)C[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@@H]([NH3+])C2)c2c([O-])c3C(=O)c4c(OC)cccc4C(=O)c3c([O-])c2C1)Cc1c2c(ccc1)cccc2
ZINC000095618918,O([C@H](c1c(C)cccc1)c1ccccc1)CC[NH3+]
ZINC000040165240,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2C/C(=C\C=C/3\[C@H]4[C@@](C)([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC4)CCC\3)/C(=C)CC2)O1
ZINC000013831810,Fc1ccc(Cn2c(N3CCC(N(C)C4=NC(=O)C=CN4)CC3)[nH+]c3c2cccc3)cc1
ZINC000000001473,Fc1ccc(CNc2nc(N)c(NC(=O)OCC)cc2)cc1
ZINC000256109530,O([C@H]1[C@@H](C)O[C@H](O[C@@H]2C[C@H]3[C@@](C)([C@H]4[C@@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@H]1O)[C@@H]1O[C@H](C)[C@H](O)[C@H](O)C1
ZINC000077320107,O=C(N(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)[O-])O1)[C@H](C)c1sc2c(c1)cccc2)N
ZINC000003918428,O(CC[NH+]1CCCC1)c1ccc([C@H]2[C@@H](c3ccccc3)CCc3c2ccc(O)c3)cc1
ZINC000040165258,O=C([O-])[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O[C@H]2C[C@H]3[C@@](C)([C@@H]4[C@H]([C@H]5[C@@](C)([C@@H](O)CC5)CC4)CC3)CC2)O1
ZINC000022454221,O=C(OCCC[NH+]1CCN(CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)CCC1)c1cc(OC)c(OC)c(OC)c1
ZINC000000056949,O=[N+]([O-])c1n(CC(=O)NCc2ccccc2)ccn1
ZINC000005933892,Clc1cc2N(c3ccccc3)C(=O)CC(=O)Nc2cc1
ZINC000000160784,Oc1ccc(CC[NH+](C)C)cc1
ZINC000256421824,O[C@@H]1[C@H]2Oc3c(O)ccc4c3[C@]32[C@@H]([C@H]([NH+](C)CC3)C4)CC1
ZINC000031476880,O=C(O[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(OC(=O)CCCCCC)cc4)CC3)CC2)CC1)CCCCCC
ZINC000100051666,O[C@H]1c2c(/C(=C/CC[NH3+])/c3c(cccc3)C1)cccc2
ZINC000003875871,O=C(N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12)[C@@H](Oc1ccccc1)C
ZINC000096006021,O=C(O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H]([NH+](C)C)[C@@H](O)[C@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)C)CC(=O)O[C@H](C)C/C=C/C=C/[C@H](O)[C@H](C)C[C@@H]3CC=O)O[C@@H]2C)C[C@]1(O)C)CC(C)C
ZINC000000000855,C[NH+]1C[C@H]2N(c3c(cccc3)Cc3c2cccc3)CC1
ZINC000257384244,O(C)c1c2O[C@@H]3[C@H](O)C=C[C@@H]4[C@@H]5[N@+]([O-])(C)CC[C@]34c2c(cc1)C5
ZINC000004217406,S(=O)(=O)(C(C)(C)C)C[C@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](O)[C@@H](O)C1CC1)CC1CCCCC1)Cc1[nH]cnc1)Cc1ccccc1
ZINC000100029428,O=C(NN=C1C(=O)C=C2N(C)C[C@H](O)C2=C1)N
ZINC000003874580,O=C(OCCOCC[NH+](CC)CC)C(CC)(CC)c1ccccc1
ZINC000100054365,O=C1[C@](c2ccccc2)(C2=C[C@H]3O[C@@H]3C=C2)NC(=O)N1
ZINC000003812889,O=C1CC2=C([C@@H]3[C@@H]([C@H](C)C2)[C@H]2[C@@](C)([C@](O)(C#C)CC2)CC3)CC1
ZINC000261494598,O=C([O-])[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](Oc2c3O[C@@H]4[C@H](O)CC[C@@H]5[C@@H]6[NH+](C)CC[C@@]45c3c(cc2)C6)O1
ZINC000008214658,S(=O)(=O)(N(C)C)c1cc2N(CCC[NH+]3CCC(CCOC(=O)CCCCCCCCCCCCCCC)CC3)c3c(Sc2cc1)cccc3
ZINC000005513519,O[C@H]1C(C)=C[C@@H]2[C@H](C(C)(C)Oc3c2c(O)cc(CCCCC)c3)C1
ZINC000000056399,O[C@@H]([C@@H]([NH2+]C)C)c1ccc(O)cc1
ZINC000001483896,O=C([O-])C=1C(=O)c2c(N(C3CC3)C=1)c(C)c(-c1cc(C)c(NC)nc1)cc2
ZINC000000896988,ClC(Cl)C(F)(F)OC
ZINC000095617663,Clc1c([C@]2(NC)C(=O)CC[C@H](O)C2)cccc1
ZINC000005838977,O=C([O-])[C@H](C[C@@H](O)C)CCC
ZINC000082872188,O=C([O-])[C@@H](Cc1cc(O)ccc1)C
ZINC000001704228,O[C@H](C[NH2+][C@@H](Cc1cc2OCOc2cc1)C)c1cc(O)c(O)cc1
ZINC000004329335,F[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O
ZINC000261494575,O=C(C)N1c2[nH]c3c(c2CC1)cc(O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](C(=O)[O-])O1)cc3
ZINC000040165265,O=C([O-])[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O[C@H]2C[C@H]3[C@@](C)([C@@H]4[C@H]([C@H]5[C@@](C)(C(=O)CC5)CC4)CC3)CC2)O1
ZINC000021981288,[S@@H0](=O)(Cc1c(C)c(OC)c(C)cn1)c1[nH]c2c(n1)cc(O)cc2
ZINC000095618715,O(CCNc1ncc(O)cc1)c1ccc(C[C@H]2C(=O)NC(=O)S2)cc1
ZINC000095618916,FC(F)(F)C(=O)N[C@@H]1[C@H](O)[C@H](C)O[C@@H](O[C@@H]2c3c([O-])c4C(=O)c5c(OC)cccc5C(=O)c4c([O-])c3C[C@@](O)(C(=O)CO)C2)C1
ZINC000095618902,Clc1cc2[C@@H](C)CN(S(=O)(=O)[O-])CCc2cc1
ZINC000261494649,FC(F)(F)C(=O)N[C@@H]1[C@H](O)[C@H](C)O[C@H](O[C@@H]2c3c([O-])c4C(=O)c5c(OC)cccc5C(=O)c4c([O-])c3C[C@](O)([C@H](O)CO)C2)C1
ZINC000079216653,O=C([O-])[C@@]1(C)[C@@H]2[C@](C)([C@H]3[C@@]4(CC(=C)[C@@](O[C@H]5[C@H](O[C@H]6[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](O)[C@H](O)[C@@H](CO)O5)(C4)CC3)CC2)CCC1
ZINC000008655696,O=C([O-])[C@@H](NC(=O)c1ccc(N(CC=2C(=O)N=C3NC(N)=NC(N)=C3N=2)C)cc1)CCC(=O)[O-]
ZINC000003938750,O=C([O-])CC[C@@]1(O)[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC(=O)CC4)C=C3)CC2)CC1
ZINC000030731390,O=C([O-])/C=C(/C=C/C=C(/C=C/[C@]12C(C)(C)CCC[C@@]1(C)O2)\C)\C
ZINC000261494652,O=C([O-])[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](Oc2c(OC)cc([C@H]3[C@@H]4C(=O)OC[C@H]4[C@H](O[C@H]4[C@@H](O)[C@@H](O)[C@@H]5O[C@H](C)OC[C@H]5O4)c4c3cc3OCOc3c4)cc2OC)O1
ZINC000261494676,O=C(CO)[C@]1(O)C[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H]([NH3+])C2)c2c(O)c3[C@@H](O)c4c(OC)cccc4[C@@H](O)c3c(O)c2C1
ZINC000005167145,S(=O)(=O)(O[C@@H]1CC=2[C@@](C)([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](C(=O)C)CC4)CC3)CC=2)CC1)[O-]
ZINC000005127789,O=C1NC=Nc2n([C@@H]3[C@H](O)[C@H](O)[C@@H](CO)O3)cnc12
ZINC000002018621,O(C)c1cc2O[C@H](O)C(=O)N(O)c2cc1
ZINC000000057520,O=C([C@@H](C[NH+]1CCCCC1)C)c1ccc(C)cc1
ZINC000022033882,O=C([C@@H](CN1CC[NH+](C[C@H](OCC)c2ccccc2)CC1)C)c1ccccc1
ZINC000003874934,O([C@@H](COc1c(CCc2cc(OC)ccc2)cccc1)C[NH+](C)C)C(=O)CCC(=O)[O-]
ZINC000100054755,O([C@H]1[C@H](O)[C@@H](O)[C@H]2O[C@H](C)OC[C@H]2O1)[C@@H]1[C@@H]2[C@H]([C@@H](c3cc(OC)c(O)c(O)c3)c3c1cc1OCOc1c3)C(=O)OC2
ZINC000019685788,O=[N+]([O-])c1cc([C@H]2C(C(OC(C[NH+](CCC(c3ccccc3)c3ccccc3)C)(C)C)=O)=C(C)NC(C)=C2C(=O)OC)ccc1
ZINC000013509425,O=C1[C@]2(C)[C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1
ZINC000000895390,O=C1C(c2ccccc2)=COc2c1cccc2
ZINC000256445978,O([C@H]1O[C@@H](C)[C@@H](O)[C@@H]([NH3+])C1)[C@@H]1c2c([O-])c3C(=O)c4c(OC)cccc4C(=O)c3c([O-])c2C[C@](O)([C@H](O)CO)C1
ZINC000021981411,Oc1ccc([C@H](C[NH2+]C)C2(O)CCCCC2)cc1
ZINC000001566899,[N+](CCCCCC[N+](C)(C)C1c2c(-c3c1cccc3)cccc2)(C)(C)C1c2c(-c3c1cccc3)cccc2
ZINC000000403033,[NH3+][C@H](Cc1cc2OCOc2cc1)C
ZINC000261106255,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)CCC(=O)[O-])CC(=O)[O-])Cc1ccccc1)C)Cc1ccccc1)CC(C)C)C(=O)N)C
ZINC000058541114,S(=O)(=O)(Oc1cc2c([C@@H]3[C@H]([C@@H]4[C@](C)([C@H](O)CC4)CC3)CC2)cc1)[O-]
ZINC000006036811,[C@H](C[NH+]1CCCCC1)(Cc1ccc(C(C)(C)C)cc1)C
ZINC000253613193,O=C([O-])[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](Oc2cc([C@]3(O)[C@@H](C[NH+](C)C)CCCC3)ccc2)O1
ZINC000003643731,O=C([O-])CCN1C(=O)N2C(=N1)C=CC=C2
ZINC000090693835,S(=O)(=O)(N([C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](C(=O)[O-])O1)c1noc(C)c1)c1ccc(N)cc1
ZINC000000002226,O=C1Oc2c(C)c3oc(C)cc3cc2C(C)=C1
ZINC000034114798,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](Oc2c(O)c([O-])c3C(=O)C=C(c4ccccc4)Oc3c2)O1
ZINC000245190612,O=C([O-])[C@H]1[C@@H](O)C[C@@H](O[C@H]2[C@@H](O)[C@@H]([NH3+])[C@H](O)[C@@H](C)O2)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@@H](C)[C@H](O)[C@@H](C)[C@@H](C)OC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)CC[C@@H](O)[C@@H](O)CC(=O)C[C@H]1O
ZINC000043710727,O=C1[C@@]2(C)[C@@H]([C@@H]3[C@H]([C@]4(C)C(=CC3)C[C@H](O)CC4)CC2)CC1
ZINC000081139092,FC(F)(F)C1=C[C@H]2/C(=C/CC[NH+]3CCN(CCO)CC3)/c3c(S[C@H]2C=C1)cccc3
ZINC000002041046,[NH+](=C(NCc1ccccc1)NC)C
ZINC000011525623,Ic1c(N(C(=O)CO)C)c(I)c(C(=O)NC[C@@H](O)CO)c(I)c1C(=O)NC[C@@H](O)CO
ZINC000000002181,O=C1Sc2c(O1)cc(O)cc2
ZINC000000057504,O=C([O-])[C@H](C)c1ccc(C(=O)c2sccc2)cc1
ZINC000095617638,O=C(NC1=C[C@@H](Nc2nc(-c3cnccc3)ccn2)[C@H](CO)C=C1)c1ccc(CN2CC[NH+](C)CC2)cc1
ZINC000095618850,O(C)c1c2O[C@H]3[C@H](O)CC[C@@]4(O)[C@@H]5[NH+](C)CC[C@]34c2c(cc1)C5
ZINC000006030608,O=C1[C@H](C)[C@@H]2[C@@H]3[C@@H](O1)O[C@@](O)(C)CC[C@H]3[C@H](C)C=C2
ZINC000005065160,[NH2+](CC)[C@@H]1[C@@H](c2ccccc2)[C@@H]2C[C@H]1CC2
ZINC000000000748,O(C[C@H](O)C[NH2+]C(C)(C)C)c1c2SCCCc2ccc1
ZINC000095618666,S=C1NC(=O)Nc2n([C@H]3[C@H](O)[C@H](O)[C@@H]([C@H](P(=O)([O-])[O-])O)O3)cnc12
ZINC000003871017,O[C@@H]1[C@]2(C)[C@H]([C@@H]3[C@@H](c4c(c(O)c(O)cc4)CC3)CC2)CC1
ZINC000000409879,O=C(OCC)c1c(C(=O)[O-])cccc1
ZINC000006093393,O=[N+]([O-])c1ccc(-c2oc(/C=N/N3[C@H](O)C(=O)[N-]C3=O)cc2)cc1
ZINC000100054198,O=C(CO)[C@]1(O)C[C@@H](O[C@H]2O[C@H](C)[C@H](O)[C@H]([NH3+])C2)c2c(O)c3[C@@H](O)c4c(OC)cccc4[C@@H](O)c3c(O)c2C1
ZINC000038726563,O(CC[NH+](C)C)c1ccc(/C(=C(/CC)\c2ccccc2)/c2cc(O)c(O)cc2)cc1
ZINC000248022819,[O-][N@@+]1(C)C[C@@H]2N(c3ncccc3Cc3c2cccc3)CC1
ZINC000100005148,O=[N+]([O-])c1cc([C@@H]2C(C(=O)OCCN3CC[NH+](C(c4ccccc4)c4ccccc4)CC3)=C(C)NC(C)=C2C(=O)OC)ccc1
ZINC000095618627,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](OC2=Nc3c(C)c(O)cnc3N(C3CC3)c3ncccc23)O1
ZINC000001530668,O=C(N)C(CC[N+](C(C)C)(C(C)C)C)(c1ccccc1)c1ccccc1
ZINC000113632074,O=C(OC[C@H](CCCC)CC)/C(/C#N)=C(\c1ccc(OC)cc1)/c1ccccc1
ZINC000031415836,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](OC=2C(=O)CC[C@]3(C)[C@H]4[C@@H]([C@H]5[C@@](C)(C(=O)CC5)CC4)CCC=23)O1
ZINC000005651368,O([C@@H](C(C[C@H]([NH2+]C)C)(c1ccccc1)c1ccccc1)CC)C(=O)C
ZINC000003873879,O([C@H]([C@@H]1[NH+]2C[C@H](C=C)[C@H](C1)CC2)c1c2c(ncc1)ccc(OC)c2)C(=O)OCC
ZINC000003870515,OC[C@H]1[C@@H](O)[C@H](O)[C@H](O)C[NH2+]1
ZINC000003934128,Oc1cc(C=2c3[nH]c(C(c4cc(O)ccc4)=C4[NH+]=C(C(c5cc(O)ccc5)=C5NC(=C(c6cc(O)ccc6)C6=[NH+]C=2C=C6)CC5)C=C4)cc3)ccc1
ZINC000013518278,S=C1NC=Nc2n([C@H]3[C@H](O)[C@H](O)[C@@H](COP(=O)(OP(=O)([O-])[O-])[O-])O3)cnc12
ZINC000003137600,O=C1C(CC)(c2ccc(O)cc2)C(=O)[N-]C(=O)N1
ZINC000003798745,Oc1c(O)ccc(CC[NH2+]CCCCCC[NH2+]CCc2ccccc2)c1
ZINC000003830434,S(CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3c(C[NH3+])cccc3)[C@H]2SC1)c1n(CC(=O)[O-])nnn1
ZINC000100054182,O=C([O-])[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](Oc2c3O[C@@H]4[C@H](O)CC[C@H]5[C@@H]6[NH+](C)CC[C@@]45c3c(cc2)C6)O1
ZINC000100054527,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)N=C([O-])NC3CCC(O)CC3)cc2)c(OC)cc1
ZINC000001591814,o1c2c(cc1)cccc2
ZINC000012484965,O[C@@H]1C(=C)/C(=C\C=C/2\[C@H]3[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC3)CCC\2)/C[C@@H](O)C1
ZINC000261494698,O[C@@H]1C=C2[C@@H]([C@H]3C(=C)C[C@]4(CC)[C@](O)(C#C)CC[C@@H]4[C@@H]3CC2)CC1
ZINC000095618679,O=C(C)N1c2[nH]c3c(c2CC1)cc(O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H](C(=O)[O-])O1)cc3
ZINC000118915217,O([C@H]1[C@@H](C)O[C@H](O[C@H]2C[C@H]3[C@@](C)([C@@H]4[C@H]([C@@]5(O)[C@](C)([C@H](O)C4)[C@@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)C1
ZINC000002986592,O(CN1C(=O)N(COC)C(=O)C(CC)(c2ccccc2)C1=O)C
ZINC000229984054,S(C(=O)[C@H](CC=C)CCC)CCNC(=O)CCNC(=O)[C@@H](O)C(COP(=O)(OP(=O)(OC[C@H]1[C@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](n2c3ncnc(N)c3nc2)O1)[O-])[O-])(C)C
ZINC000009212278,O[C@H]([C@H]([NH2+][C@@H](CCc1ccccc1)C)C)c1ccc(O)cc1
ZINC000008234405,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2cc3c([C@@H]4[C@H]([C@H]5[C@@](C)([C@@H](O)[C@H](O)C5)CC4)CC3)cc2)O1
ZINC000095618671,S=C1NC(N)=NC=2NC(=O)NC1=2
ZINC000256109542,O([C@H]1[C@@H](C)O[C@H](O[C@@H]2C[C@H]3[C@@](C)([C@H]4[C@@H]([C@]5(O)[C@](C)([C@H](O)C4)[C@H](C4=CC(=O)OC4)CC5)CC3)CC2)C[C@H]1O)[C@@H]1O[C@H](C)[C@H](O)[C@@H](O)C1
ZINC000001677763,Clc1cc2C(=[N+]([O-])CC(=O)Nc2cc1)c1ccccc1
ZINC000248022822,[O-][N@@+]1(C)C[C@H]2N(c3ncccc3Cc3c2cccc3)CC1
ZINC000003803377,O=C([O-])C(CC(=O)Nc1cc(/C=C/c2scc(C3CCC3)n2)ccc1)(CC)CC
ZINC000065748340,Clc1c(C[NH+]2CC=3[C@@H](SC(=O)C=3)CC2)cccc1
ZINC000000001271,O(CC[NH+](CC)CC)c1cc2sc(N(C)C)nc2cc1
ZINC000000000365,O([C@@H](C[NH2+]C1CCCCC1)C)C(=O)c1ccccc1
ZINC000002004425,S(=O)(=O)(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)c1ccccc1
ZINC000001645453,FC(F)(F)c1ccc(O[C@H](CC[NH3+])c2ccccc2)cc1
ZINC000001713761,O=C(NCc1ccccc1)CCNNC(=O)c1ccncc1
ZINC000001542907,O=C([O-])C1CCC(C[NH3+])CC1
ZINC000002570884,O=C(NC1C(=O)N(C)C(=O)N=C1NC=O)C
ZINC000001713704,O=C1C=C2C(=Nc3c(cccc3)C=C2)C=C1
ZINC000065740669,[O-][N+](CC/C=C\1/c2c(OCc3c/1cccc3)cccc2)(C)C
ZINC000100054378,O=C1[C@](c2ccccc2)(C2=C[C@@H](O)[C@@H](O)C=C2)NC(=O)N1
ZINC000001856991,O[C@H]1[C@H](O)[C@]2(O)N[C@H]([C@@H]1O)CC2
ZINC000030731160,O=C(OC[C@H](C=O)c1ccccc1)N
ZINC000000032350,O=C([O-])C=1C(=O)c2c(N(CC)N=1)cc1OCOc1c2
ZINC000000061044,O=C1N(N(C)C(C)=C1)c1ccccc1
ZINC000000000199,O[C@@](CC[NH+]1CCCCC1)(c1ccccc1)C1CCCC1
ZINC000000967933,O[C@@](CC[N+](CC)(CC)CC)(c1ccccc1)C1CCCCC1
ZINC000004095934,[S@@H0](=O)(CCC)c1cc2NC(=NC(=O)OC)Nc2cc1
ZINC000002040211,S([C@H](c1ccc(SCCCC)cc1)c1ccccc1)CC[NH+](C)C
ZINC000023358248,Clc1c(OC)cc(Nc2c(C#N)cnc3c2cc(OC)c(-c2cc(CN4CC[NH+](C)CC4)oc2)c3)c(Cl)c1
ZINC000000587541,Fc1c(C)c2C(=O)C(C(=O)[O-])=CN(C3CC3)c2cc1N1C[C@@H](C)[NH2+]CC1
ZINC000020148995,Clc1ccc(CN(CC[NH+](C)C)c2ncccc2)cc1
ZINC000004097459,O([C@H](OC(=O)C1=C(COC(=O)N)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)/c3occc3)C(=O)N12)C)C(=O)C
ZINC000261139424,OC/C=C/1\[C@H]2C=3[C@@H]4N(c5c(cccc5)[C@@]54[C@@H]([N@@+](CC=C)(C\1)CC5)C2)C=C1[C@@H]2N(c4c(cccc4)[C@@]42[C@H]2[N@@+](CC=C)(C/C(=C/CO)/[C@@H]1C2)CC4)C=3
ZINC000021981222,O=C(Nc1cc(Nc2nc(-c3cnccc3)ccn2)c(C)cc1)c1ccc(CN2CC[NH2+]CC2)cc1
ZINC000100053566,O[C@H]1[C@H](C)[C@H]2[C@@]34O[C@](C)(O[C@H]3O1)CC[C@H]4[C@H](C)CC2
ZINC000005459684,O=C(CC)[C@@]1(C)[C@H](C)C[C@H]2[C@]1(C)C[C@H](O)[C@H]1[C@]3(C)C(=CC(=O)C=C3)CC[C@H]21
ZINC000000057521,Clc1c([C@@H](O)C[NH2+]C(C)(C)C)cccc1
ZINC000004474539,N(N)=C1NNC(=NN)c2c1cccc2
ZINC000004498292,S[C@H]1[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)O1
ZINC000198970879,O=C(Nc1cc(Oc2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc3c2scc3)ccc1)C=C
ZINC000000968354,S=C1NC(=O)C([C@H](CCC)C)(CC)C(=O)N1
ZINC000000968306,[NH+]([C@@H](Cc1ccccc1)C)(Cc1ccccc1)C
ZINC000085914855,O=C(OC(C)(C)C)N[C@H]([C@@H](O)C(=O)O[C@@H]1C(C)=C2[C@@H](O)C(=O)[C@]3(C)[C@@H](O)C[C@@H]4[C@](OC(=O)C)([C@@H]3[C@H](OC(=O)c3ccccc3)[C@@](O)(C2(C)C)C1)CO4)c1ccccc1
ZINC000003830706,[NH2+]=C(N)c1ccc(N=NNc2ccc(C(=[NH2+])N)cc2)cc1
ZINC000001544683,O(CC[NH+]1CCCCC1)c1ccc(Oc2c(-c3ccc(OC)cc3)sc3c2ccc(O)c3)cc1
ZINC000003869640,Clc1cc(C(=O)[C@H]([NH2+]C(CO)(C)C)C)ccc1
ZINC000034150775,O=C([O-])[C@H]1C[NH+](CC=C)[C@@H]2[C@H](c3c4c([nH]cc4C2)ccc3)C1
ZINC000001531029,Clc1ccc(OCC(=O)OCC[NH+](C)C)cc1
ZINC000247910383,O([C@@H]1[C@@H](C)[C@H](O[C@H]2O[C@@H](C)[C@@H](O)[C@](OC)(C)C2)[C@@H](C)C(=O)O[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@]1(O)C)[C@H]1[C@@H](O)[C@H]([NH+](C)C)C[C@@H](C)O1
ZINC000000057422,O[C@H]([C@@H]([NH2+][C@@H](CCc1ccccc1)C)C)c1ccc(O)cc1
ZINC000000967921,O[C@@H](C[NH2+]C(C)C)c1cc2c(cc1)cccc2
ZINC000118915223,ClC=1C=2[C@](C)([C@@H]3[C@@H](C(=O)C=2)C3)[C@@H]2[C@H]([C@@H]3[C@@H](O)C[C@](OC(=O)C)(C(=O)C)[C@@]3(C)CC2)C=1
ZINC000001481841,O=C1C=C2[C@@H]([C@H]3C(=C)C[C@@]4(CC)[C@](O)(C#C)CC[C@@H]4[C@@H]3CC2)CC1
ZINC000002031042,S(SC[C@H]1OCCC1)/C(=C(/N(C=O)Cc1c(N)nc(C)nc1)\C)/CCO
ZINC000002018134,[NH2+](CCCN1c2c(Sc3c1cccc3)cccc2)C
ZINC000001656327,O=C1[C@](CC)(C)OC(=O)[N-]1
ZINC000001671093,S(=O)(=O)(OC[C@@H](O)[C@H](O)COS(=O)(=O)C)C
ZINC000013536586,N#Cc1nccc(-c2[nH]c(-c3ccncc3)nn2)c1
ZINC000004213353,F[C@@H]1C=2[C@@](C)([C@H]3[C@@H](O)C[C@]4(C)[C@@H](C(=O)CO)[C@H](C)C[C@H]4[C@@H]3C1)C=CC(=O)C=2
ZINC000002528510,O(CC[NH2+]C[C@H](O)COc1c2c([nH]c3c2cccc3)ccc1)c1c(OC)ccc(O)c1
ZINC000002572599,O=C([O-])[C@H]([C@H]1[NH2+]CCCC1)c1ccccc1
ZINC000095618670,Clc1c(O)cc2c([C@@H](C)C[NH2+]CC2)c1
ZINC000031623149,O=C1C(CC)(C(=O)[N-]C(=O)N1)C1=C[C@@H]2C[C@H](C1)CC2
ZINC000008551998,O=C(O[C@@H]1C[C@H](C)CC(C)(C)C1)[C@@H](O)c1ccccc1
ZINC000195767087,[Si](O[Si](C)(C)C)(OC)(C)C
ZINC000030690712,ClC(Cl)(Cl)/C=N/[C@@H](Cc1ccccc1)C
ZINC000095618763,O[C@H]1[C@@H]2C(C)(C)Oc3c(c(O)cc(CCCCC)c3)[C@@H]2C=C(C)C1
ZINC000022458031,O=C(C)c1cc2Sc3c(N(CCC[NH+]4CCN(CCO)CC4)c2cc1)cccc3
ZINC000000083831,O=C([O-])CCC(=O)Nc1ccccc1
ZINC000000005994,O=C(Nc1cnccc1)N1c2c(cc3n(C)ccc3c2)CC1
ZINC000004099104,O=C([O-])[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](Oc2cc3c(CC)c4c(nc3cc2)C=2N(C(=O)C3=C([C@@](O)(CC)C(=O)OC3)C=2)C4)O1
ZINC000100053185,O=C([O-])[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@H]2[NH+](C)[C@H]1CC2
ZINC000062227233,S(=O)(=O)(Oc1cc2c(CCNC(=O)C)c[nH]c2cc1)[O-]
ZINC000072206342,O(C[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](OC2=C(c3cc(O)c(O)cc3)Oc3c(c([O-])cc(O)c3)C2=O)O1)[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O1
ZINC000261494583,O[C@H]1[C@@H]2Oc3c(O)ccc4c3[C@]32[C@@H]([C@H]([NH+](C)CC3)C4)CC1
ZINC000261494620,O=C(O[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](CO)/C=C\C=C(\C)/C(=O)NC=2C(=O)c3c([O-])c(C)c4O[C@@](C)(C(=O)c4c3C3=NC4(NC=23)CC[NH+](CC(C)C)CC4)O/C=C\[C@H](OC)[C@H]1C)C
ZINC000022060989,OC1CCC([C@H](C[C@H]2[NH2+]CCCC2)C2CCCCC2)CC1
ZINC000100005085,[NH2+]1C[C@@H]2c3c([C@@H](C1)C2)cc1nccnc1c3
ZINC000002570878,Clc1cc2C(c3c(F)cccc3)=NCc3n(c(CO)nc3)-c2cc1
ZINC000017653971,O=C1C(C)=C(/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C2=C(C)C(=O)CCC2(C)C)\C)\C)/C)/C)C(C)(C)CC1
ZINC000000003877,O(C)c1c(O[C@]2(C)OC(=O)c3c(O2)cccc3)cccc1
